我在4月4号就曾对股友们讲过：在6月份之前，大盘在岸边还能徘徊踱步，散步遛弯儿，有些股票还能涨涨，股民炒股容易些。但是，6月份开始，大盘就要噗通一声掉进河里了	未
我在b站看人家测评方便面，不知道你们小时候是什么样，我小时候的话其实方便面对小孩子来讲还是挺奢侈的，那时候能吃上一顿肯德基已经是大餐了！我就记得我每个周五还是周六拿着1块5毛钱去买一包方便面，然后回家泡上面看快乐大本营的日子，那就是我童年最快乐的时光。	未
我在C位处 等你	未
我在ES8试驾文章的最后写到，对ES6更有信心了，今天看ES6的参数，确实超出了预期。但没想到仪表盘和中控屏沿用了ES8，可以理解但很失望。	未
我在@Owhat 里发现了：namanana浮梦流沙手机壳 快来看看吧 网页链接	未
我在上海国际电影节上看了25部华语片	未
《我在中关村》图书发布，农业大数据公司佳格天地被收录	未
我在二号线耍洒等你洒一起来耍洒	未
我在人民广场吃白斩鸡 微博视频	未
我在体检中心没采血，却拿到了一份验血报告	未
我在你们的包裹里随机放进去，作为额外的Bonus，一天放一个	未
我在你心里像什么 星星 原来我在你心里这么明亮不 是多一个少一个都无所谓	未
我在你能接受朋友的双标行为吗pk中选择了能，双标只是个正常的社交反应，你也快进入话题讨论吧你能接受朋友的双标行为吗	未
我在你能接受朋友的双标行为吗pk中选择了能，双标只是个正常的社交反应，双标是人类生物本能的缺陷，你也快进入话题讨论吧你能接受朋友的双标行为吗	未
我在你能赞同游戏中用言语攻击吗pk中，选择了不赞同，说脏话过份了，你也快进入话题遇到游戏暴力怎么办表态吧！你能赞同游戏中用言语攻击吗	未
我在写我的双十二购物清单，基本都是衣服，姐妹们稍等惹。	未
我在冻得瑟瑟发抖的时候，这些军人竟然脑挂冰柱冷空气来袭，我们裹上最厚的衣服还在冷到颤抖，而几张军人照燃爆朋友圈，严寒中坚持训练的陆军某部战士汗水迅速结冰，形成一条条冰柱挂在脑后，武警宁夏总队银川支队官兵在十公里武装奔袭中头上冒起热气。看了这些图片，你有没有放下手中的暖宝宝出去 ...全文	未
我在北京带了十几年，读书和工作。我不懂供暖清华园里没有供暖吗清华里那么多平房，没有上下楼没有左右房间，他们的房间不散热吗找谁交蹭暖费去。//@偶尔失失眠：你知道啥是集中供暖不就是你家楼上左右都开暖气了，保持在25度，你家肯定也有20度，这叫蹭暖！集中供暖交费是肯定平摊。	未
我在北京海淀公园坐了一趟无人驾驶车，结果	未
我在北海也没有挨宰。 我有次春节，在北海住过一段时间。网上租了个靠海的大别墅。一天两千多元，那次来了好几家人。女人们做饭带娃，男人们喝酒吹牛，孩子们欢天喜地晒太阳。综合下来，又卫生，又吃的好，还划算。买菜是去小区附近集贸市场。我是有车族，如果没车，可以打车的。一般你来回集贸市场和居民区，看好百度地图，不至于挨宰多少钱。买菜也正常。我看上哪个海鲜，我就等本地人先买，我也按照这个价格买。分量不放心，可以复秤。我也是平时买菜的人，手里一掂，差不多也就可以了。 日用品是小区超市，很正常。啤酒一箱，送货上门。 北	未
我在南方的艳阳里，四季如春你在北方的寒夜里，大雪纷飞 深圳	未
我在南通	未
我在南通 网友：以前在通中小巷子里有个如皋口音算命的，现在搬到哪里去了	未
我在南通 网友：你好，可以请问一下南大街拐角的菜煎饼搬到哪里去了嘛	未
我在南通 网友：唐闸真的开肯德基么	未
我在南通 网友：帮忙问一下南通哪里有机器人餐厅	未
我在南通 网友：想问一下 南通有没有雪铁纳表的专柜或者维修中心 想换个表带。	未
我在南通 网友：想问问南通哪里能学琵琶	未
我在南通 网友：我来自南京，目前在南通工作多年，想请教南通哪里有麻将棋牌室	未
我在南通 网友：求助，南通有没有那种培训怎么照顾新生儿的课想把妈和婆婆送过去培训。	未
我在南通 网友：求助大家，媳妇产后快11个月了，小孩也断奶一个多月了，想问下南通哪家医院或者医疗机构体检和排残奶比较靠谱	未
我在南通 网友：求问南通哪里有修二胡的地方呀 我家二胡被小猫弄坏了 谢谢啦	未
我在南通 网友：请求大家帮忙，南通有名的第四食品厂的草鞋底哪儿有卖，或者哪里可以买到南通正宗草鞋底	未
我在南通 网友：问一下各位，南通职大那边的徐州菜煎饼去哪里了啊，一对老夫妻的，吃了好几年，09年在农院上学就开始吃，每年都去好几次，上周去，农院旁边基本都拆了	未
我在南通 网友：问一下大家 南通哪有算命准的	未
我在南通 网友：问一下大家，南通哪里有帮忙取名字的人么	未
我在南通 网友：问下大家，南通市区哪里有好点的自助烧烤店中南或者圆融附近都可以。	未
我在南通 网友：问问南通有木有真的名副其实的老中医，听说通州区有一个，麻烦您啦	未
我在去宜家的路上，看到此情此景我想回家了	未
我在回天，回天有我	未
我在围场2路公交上捡到一个U盘，打开后我发现了一个惊动全围场的机密！	未
我在国外觉得大家都特别热心帮忙但是确实不会烦你，帮完就走//@王志安:中国文化里没有公共治理的概念，人际交往也缺乏边界意识。所有人都是社会关系的组合，个人缺乏独立性。所谓人本，独立都是来自于西方的概念，直到今天，在中国依然有强大的文化排异。	未
我在地铁上看的狗血剧，比电视里都多	未
我在地铁上看的狗血剧，比电视里都多你永远不知道拥挤的地铁里，下一秒会上演哪一种地铁情景喜剧。你在地铁上看他人在线演出，说不定自己哪天也会从成为别人眼中的一部主题大戏。 我在地铁上看的狗血剧，比电视里都多	未
我在地铁里看的狗血剧，比电视里都多	未
我在垦丁，天气晴垦丁潜水全攻略	未
我在大漠养骆驼	未
我在大理，等风等雨也在等你.......	未
我在太平洋的半岛，想着你。你在远方的城市，春风十里杨梅坑就杨梅坑咯，什么鬼太平洋半岛 肉sa日记	未
我在宁波	未
我在宁波2018杭州游泳世锦赛，宁波小伙汪顺又得一块奖牌	未
我在宁波 北仑家门口的水杉	未
我在宁波 压饭榔头	未
我在宁波新庄桥来了！还认识吗	未
我在宁波 溪口象山影视城普陀山明天起，浙江这55家景区免费或半价	未
我在宁波 雨中月湖	未
我在宁波 雨中落叶	未
我在宁波雪窦寺	未
我在家就是睡觉	未
我在岗位上 瑞雪兆丰年 雪天出行，大家请注意安全哦！@警民直通车_长宁	未
我在工作中寻求解放  Martine Johanna	未
我在广场 查看图片	未
我在很多卖家那边的名字叫，韩小胖。。。她们似乎知道了，我想征集一个新名字 以便默默买，咔咔吐槽	未
我在微信玩了一次斜字，被追着打了七条街	未
我在微博发想要的东西，你不一定要给我买，但一定要配合我装逼，比如我说想要皮肤，你就回复：钱打了 给你安排上了 去把红包领了 这样假装我有人爱，而你，也变成了土豪，我们都装了逼！	未
我在想一点钟那条微博 肯定有人在找这个小姐姐	未
我在想今天要不要发个vlog 但是我的视频横横竖竖的	未
我在想厚，我22号去北京参加V影响力峰会 25.6号才回来。期间不能剪辑视频，根据我不乐观的库存量我想我最近一段时间可能会不定期的隔一天发一个视频，因为我害怕在北京突然视频停了3.4天，你们看不到我的视频会闹饥荒！不行！！所以，我要尽量天天让你们看到我。 嘿嘿嘿	未
我在想天狮这个盘迟早得崩，到时谁来给他擦屁股。还有中非友谊过几十年来复盘，天狮的事绕不过去。 把中医保健品送给全世界大象公会	未
我在想，如果有一个人名叫刘丹心，他会不会很想认识一个叫赵汗青的人。 曲向娶了项天歌。姓母的嫁给姓龚的。我这么好的名字，不想认识一个叫不必的人来添乱。	未
我在找男朋友，你敢来吗？	未
我在拱北蹲点了一周，发现藏着一个武林	未
我在故宫买彩妆？脸上擦的珊瑚粉，嘴上点的胭脂是郎窑红	未
我在教一个老年人蹦迪 开始喊1她就：不行不行 微博视频	未
我在无锡，雾霾好大，然后我这里在25层，我刚打开阳台的窗户，感觉自己是某个仙岛的仙子，只要我吹个口哨，霾里面就会出现一声响亮的鹤鸣，载我穿梭仙境之中。咣你清醒点！！！！	未
我在晚高峰从哥大打了uber拼车去法拉盛吃火锅，现在才意识可能要两个半小时才能到目的地，明明坐地铁只需要50分钟，但我为了不想走路还是叫车了，我为什么这么懒，谁来救救我	未
我在朋友圈发了一张工作表，评论里都喊着让我分享时间管理	未
我在朋友的车后排发现撕开的避孕套包装已经不是一次两次了。虽然战事紧张，但朋友们仍要记得打扫干净战场。//@CorvusYu:右边哈哈哈哈哈哈哈哈哈//@tombkeeper:回复@程序元: 你有没有想过，为什么七种武器之首是折凳而不是金背大环刀//@程序元:有道理。整个房车更好。	未
我在未来等你。 嗯。马上就去，跑着去。	未
我在机场跟我朋友等人 顺便聊天 旁边的台湾导游快被我们洗脑了 我们一直在狂夸大陆有多牛b然后我朋友说 马上国内要上5g了我很认真的问 那现在是什么季我朋友说4g啊我说那你说的是什么五季春夏秋冬多一个什么季节然后我被所有 所有 所有人嘲笑了！！！包括台湾导游！！！！！！！！他笑的眼泪都出来了。。。我要回上海！！！	未
“我在杭州抓拍3000名快递员”	未
我在杭州的雪天看着成都的朋友大早上在小龙坎吃芝腹宝。。。实在是丧心病狂啊！！！ 杭州	未
我在桂林Club Med一次解锁了度假的全部模式	未
我在楼下买板栗，旁边有个老太太（很普通的老太太，佝偻着身子，满面风霜，看着就是家境一般般常年劳作的那种）拎着买好的东西给老板付钱，付完钱老太太没走朝老板伸手「把你的烟给咱一根」老板yooooo了一声「你还抽烟啊」老太太「给一根么」老板递了一根过去，给点上，老太太没走，就站在风口悠闲地抽了起来，老板调侃「这一看还是个老把式」老太太没回话，不好意思地笑笑，继续抽着烟。我拎着板栗走的时候，老太太还站在那里享受那一根烟带给她的片刻悠闲，至少那一会儿，她是个酷girl	未
我在，正义就在全国模范检察官谢新星	未
我在毕节修高铁  探访铺轨基地	未
[我在海外看祖国]从新干线到中国高铁	未
[我在海外看祖国]在非洲讲中国故事	未
[我在海外看祖国]马来西亚华商的网络“广交会”	未
我在海滩写了我爱你只有我知道 只有海知道	未
我在湖北上大学 妈妈辗转近百公里冒雨为女儿送鸡汤3日上午，@湖北大学 学生王琳琳下课后，在校园里碰到专程来给自己送饭的妈妈李爱兰。妈妈专门从近百公里外的鄂州赶来给我送鸡汤。为了不让汤冷掉，她带着电饭煲，坐了一个半小时的火车，又挤地铁来学校。由于手里的东西太多，李爱兰没有打伞，任雨滴落在她身上。王琳琳说：最近经常和妈妈吐槽压力大，所以她就特地过来看我，在校园里看到她的那一刻特别感动。（楚天）妈妈乘车近百公里，冒雨为女儿送鸡汤	未
我在湖北上大学 妈妈辗转近百公里冒雨为女儿送鸡汤3日上午，@湖北大学 学生王琳琳下课后，在校园里碰到专程来给自己送饭的妈妈李爱兰妈妈专门从近百公里外的鄂州赶来给我送鸡汤为了不让汤冷掉，她带着电饭煲，坐了一个半小时的火车，又挤地铁来学校由于手里的东西太多，李爱兰没有打伞 ...全文	未
我在满洲里做边贸的日子	未
我在滨江道附近吃了一顿人均20的台湾小吃！性价比简直逆天！	未
我在看你。	未
我在看抖音感慨了一句，我的天，这身材无敌！马甲在一边搭话：谁啊男的嘛（装出一副非常有兴趣的样子）。我说不是，女的，你不要看的。马甲：女的我也要看，我还以为你在看男的（不屑的口气），然后硬抢过我的手机去看了	未
我在等一个红帽子白胡子的老人	未
我在等待1个12点，抢购。	未
我在等我妈妈接我回家。	未
我在等风也在等你。 微博视频	未
我在给何昶希想个能套近乎的昵称，希希小希小何昶昶.....好像都不怎么亲	未
我在网上买了两个电脑配件，等了三天送来了，一看发货地址，离我家一条街，步行一公里	未
我在美国与高富帅博士一见钟情，可接下来的日子让我痛不欲生	未
我在肯尼亚领养了一头自己的大象。	未
