慢新闻小区车库变成垃圾场已两年 开发商物管谁应担责如果车库变成垃圾场，一进车库自家爱车就吃满灰尘，你会做何感想重庆南岸区涂山镇聚丰江山汇小区业主经历这样的状况已经两年之久，究竟是什么原因造成这样的局面车库的未来又该何去何从上游新闻重庆晚报慢新闻记者就此展开调查。慢新闻调查  小区车库变成垃圾场已两年 开发商物管谁应担责	未
慢新闻川外小铁路铺上地砖，是要拆了吗四川外国语大学小铁路，穿校园而过，罕见的别有景致，如今成了不折不扣的景点。近日，校园外的部分路段，铁轨两旁铺上了地砖，让不少人表示担忧，川外小铁路难道要拆掉了吗，它将何去何从记者从重庆沙坪坝区有关部门获悉，川外延伸出来的约几十米的小铁路，之所以铺上地砖，是配合白公馆渣滓洞景区步道改造。同时，大家关注的川外铁路不仅不会拆，还将作为城市工业记忆保存下来。此外，沙坪坝区目前正在与轨道交通部门协商，有望开辟观光旅游轻轨，串联磁器口景区到渣滓洞白公馆等地。除了城市	未
慢新闻 探洞三人组有70后大叔也有90后妹子12月7日，上游新闻重庆晚报慢新闻记者在重庆江北大石坝见到了重庆探洞三人组46岁的秦勇90后小伙朱永红以及90后妹子唐骊玺这也是他们的再一次聚首3个人有不同的工作，平时都各自奔波秦勇是涪陵人，做旅游开发项目，2008年开 ...全文	未
慢新闻重庆初二女生留下一封道歉信和10元赔偿金 感动彭水城如果你不小心弄坏了停在路边的摩托车，是悄悄离开，还是等待车主?同学们几乎是齐声回答：等待车主如果车主迟迟不来呢声音开始杂乱起来，有同学回答：等到来为止另一同学回答：打电话给爸妈说也有同学回答：老师你说该 ...全文	未
慢点儿上天吧，天上的地儿不够了呀。。。	未
慢生活 重庆轨道观音桥站来了个银盒子 行色匆匆的乘客会在这个读书空间驻足吗稀奇！重庆轻轨观音桥站来了一个银盒子覆盖镜面的立方体城市阅读空间。一壁书架，一张小茶几，一株盆栽，一盏小台灯，一人位沙发，约五十本图书。记者体验：不太显眼，平均每小时2人短暂逗留。乘客：建议能在乘车途中阅读，形成轨道图书馆。慢生活  轨道观音桥站来了个银盒子 行色匆匆的乘客会在这个读书空间驻足吗	未
@慧_wu@-小楫-轻舟- @这个BOY有点CHUN 查看图片接受菠萝队长的艾特	未
慧净上人我知道你不想死，也不妨来看看死后会怎样	未
慧律法师：《2018香港慈山寺开示》视频全集	未
慧律法师：修行问题就是要面对自己	未
