DWG 1:1 SKT本场数据，Nuclear的霞打出最高输出KeSPA杯	未
DWG vs Brion次级联赛冠军也是刚刚进入LCK的DWG以原阵容登场，转会期加入了前iG教练金晶洙。对手Brion Blade之前就是大家熟悉的KDM，不过选手已经全部更换。第一局DWG中单ShowMaker就搞了个卡特，不负IDKeSPA杯LCK	未
DXOMark将会针对美颜夜景广角等新功能加入相机打分，改进评测标准这会到底谁能屠榜还得看最后得分了	未
DXOMark将升级智能手机拍照评分体系，纳入美颜夜景广角等拍照功能测试。PS：不晓得iPhone会不会在美颜方面吃亏呢	未
DXO：鉴于智能手机的新摄影功能（美颜夜间模式广角等）不断涌现，我们将继续在我们的评测基准中纳入新的消费者体验。不知道以后美颜会不会成为DXO手机相机评分的新项目，但感觉美颜功能是为国产厂商量身订造的刷分标准啊，毕竟欧美用户对美颜好像不感冒，之前iPhoneXS系列还被喷美颜后不真实	未
DZ心悦IR狭路相逢！阿哲：干就完了！替师战阿哲冕徒报综合系王冕指示，Y币充足欲拿第一！	未
D妈赶来评论：太帅气了蒂亚戈！！我超爱你宝贝 查看图片	未
D字号D分享2019放假安排来了。转存！	未
D字号D分享2019放假安排来了转存！	未
D字号D分享中国铁路总公司对外发布，京雄城际铁路雄安站开工建设雄安站规划引入5条高铁和城际线路，预计2020年底投入使用 @北京发布	未
D字号D分享乘坐10号线末班车的童鞋们，注意到座位上小温暖了么	未
D字号D分享人间自有真情在！小哥在地铁上看到陌生人睡趴在座位上，不仅温柔扶起，还把肩膀借给对方...糟了，是心动的感觉！地铁上，你会把肩膀借给陌生人么网页链接	未
D字号D分享北京一卡通公司联合华为小米手机品牌推出0元开卡 畅行全国活动，自12月15日起至明年2月14日，部分安卓手机用户可在线免费开通京津冀互联互通卡，在全国137个城市刷手机乘坐公共交通。（来源：北青报记者 刘珜） 部分安卓手机上线京津冀互联互通卡  可在137个城市乘坐公交地铁	未
