善行者 CP2丰和物流园是此次活动冠名商@碧桂园 的志愿服务特色站点。这是队员们完成路线最难段后的第一个站点，从搭建可以看到站点整体风格温馨活泼，这是要给队员们在户外也要建一个五星级的家呀除了准备常规补给之外，@真功夫 @善功夫 也在这里给大家准备了热乎乎的餐饭。队员们，前方距离休息点真的只有一点点路程了，加油哇@扶贫善行者	未
善行者 CP3永平街森林防火站站点已经准备就绪了，这是@如新善的力量 搭建的特色站点，为大家准备了充分的补给，此站点前后多为山路，要保持好体力哦志愿者们已经在等待大家的到来了@扶贫善行者	未
善行者 在终点服务好最后一位冲线的队员，坚守到最后的志愿者们辛苦啦！这是今年最后一场善行者活动，无奖问答，猜猜明年我们都会在哪里相见呢@扶贫善行者	未
善行者 道路艰险，爱在心中，其乐无穷！@扶贫善行者	未
善行越秀  好邻居辛敏涛：能够为邻里街坊服务，是我的福气！	未
善达屋 暖贴20片 卷后6.9你们的暖宝宝屯了多少呢 冬天够用么	未
喆爸拍风景不止旅行 最近拍过不少美景，因为去过不少地方。18年要结束了，一年了，这一年去过内蒙古乌兰察布成都达瓦根扎云南丽江去看过乌兰察布看大草原，去达瓦根扎看云海去丽江看玉龙雪山都是些美好的回忆。2019年的新年要来了，新的一年你有什么旅行计划吗是不是在期盼新的假期呢期待。随便传几张达瓦根扎的图共享。	未
喊你来黄山玩雪！安徽黄山已变身冰雪王国千树万树梨花开。12月8日，安徽黄山风景区由小雪转大雪，整个景区白茫茫一片被妆扮成冰雪王国。山上是处玉树琼枝，险峰和巧石如同粉雕玉琢一般，绵延的峰峦皆披玉挂。喊上小伙伴上黄山玩雪吧！（刘浩 叶永清）	未
喊停没中的哈尼，上条微博转评赞，抽10位送同款转赞评，置顶微博送阿玛尼	未
喊破嗓子不如干出样子  这位副矿长最爱迎难而上	未
喊话北京风景年票，我代表房山跟你算算账！	未
喏，送你 查看图片 //@人参汤:有没有照片呀，想做屏保	未
喔，来了	未
喜！今起重庆这么多地方可享受1分钱乘公交，还不快去体验	未
喜剧片《天气预爆》　肖央自导自演小沈阳岳云鹏加盟	未
喜大普奔！ 6:30！金光街正式通车！（附视频教你怎么走！）	未
喜大普奔南阳已着手规划立体交通设计！你怎么看	未
喜大普奔回龙观这个老大难堵点月底疏通！每天能多睡几分钟啦！	未
喜大普奔，国家出手清理整顿老年代步车，你认可吗	未
喜大普奔在未来，新县人要有自己的机场啦！	未
喜大普奔！巨鹿这个主要路口终于恢复通车，赶紧看看！	未
喜大普奔！巨鹿这条断头路正式通车，出行更加方便！	未
喜大普奔！忠情廊桥开业了，开业门票预售超低价！	未
喜大普奔！惠州这些工程将在年底完工啦！	未
喜大普奔！我市近期将建21个停车场 提供停车位6973个	未
喜大普奔！我市这条铁路列入我省城际铁路二期建设规划！	未
喜大普奔松江有轨电车2号线（仓华路站-中辰路站）正式开通试运营！详情点击链接：松江有轨电车2号线（仓华路站-中辰路站）正式开通试运营！	未
喜大普奔！民众镇阳光大道有望元旦前主线全线通车	未
喜大普奔！清厢快速路11月30日上午实现主线通车，快告诉你家人！	未
喜大普奔！象山针织运动小镇列入宁波市级特色小镇培育名单啦！	未
喜大普奔！遂宁宣传片上央视了，连续1个月都能看！	未
喜大普奔！郑州初雪终于来了！中央气象台发来贺电！雪最大的地方就在	未
喜大普奔！金武永东城际铁路列入我省城际铁路二期建设规划！	未
喜大普奔！镇广高速通江至广安段计划明年开建！	未
喜大普奔！门头沟石景山的上班族有福了！多睡半小时！	未
喜大普奔！马鞍山又一高铁站路线选址获批，开工时间已定！	未
喜大普奔，马驹桥这条大动脉的南北两端通车啦	未
喜报！2018全省政法系统十佳新媒体单位和工作者揭晓啦	未
喜报！三明5个集体6位个人受到全国总工会表彰！	未
喜报！上海新增5个3A级旅游景区，麦可将文创园在列！	未
喜报！二七区人民检察院获评全国模范检察院	未
喜报！今天，应勇市长给张江这几家企业颁了个证！	未
喜报！厦门这些先进集体和个人获全总表彰！	未
喜报咱龙口这次全国排第8名！	未
喜报天台新增3个国家AAA级旅游景区！	未
喜报平峰在全固原市排名16，《银川晚报》报道！	未
喜报！德化龙门湖水利风景区上榜第十八批国家水利风景区公示名单	未
喜报我区一集体两人获最高检表彰	未
喜报！我区这些大事入围宜宾市十大重大事件评选	未
喜报！我市参加全省第十四届青少年三模竞赛初战告捷！	未
喜报！我校在中国青年志愿服务项目大赛中首获金奖	未
喜报！林州这个人受到省里点名表彰！一起为他点赞	未
喜报！株洲通过水生态文明城市建设试点验收	未
喜报河南三门峡：五名干警立功受奖	未
喜报！浙江省3A级景区村，楠溪江畔又有13个入榜！	未
喜报！淮南这个国家重点实验室获批建设！	未
