武汉新闻武汉市民可到市民之家办领事认证了 今后，武汉市民办领事认证可到市民之家办理了。近日记者获悉，武汉市外办办事功能扩充升级，新增外国人来华公务签证居留证及武汉市民领事认证自办业务。发布了头条文章：《武汉市民可到市民之家办领事认证了》武汉市民可到市民之家办领事认证了	未
武汉新闻 汉阳区发布全国首个党建引领城市基层社区治理现代化指标体系 被誉全国样本12月6日，汉阳区创新基层社会治理实践研讨会暨《汉阳区党建引领城市基层社区治理现代化指标体系》成果发布会在人民日报社举行。会上，以汉阳区江欣苑等社区为蓝本的5大项目55个具体指标正式发布，与会专家们表示，这是全国首次提出党建引领的城市基层社区治理指标体系，具有开创性，是一个很好的样本范本和标本，值得向全国推广。@知音汉阳 全国首个党建引领城市基层社区治理现代化指标体系北京发布 汉阳区城市基层社区治理经验被誉全国样	未
武汉新闻 江夏有了首家鸟类科普展厅 可以听声识鸟！每年10月到来年的3月，都有众多北方的候鸟来到江夏过冬，为更好地普及爱鸟护鸟知识，安山国家湿地公园湿地科普馆鸟类科普厅应运而生，这也是武汉江夏区建成的首个鸟类科普展厅。整个展览由翱翔之愿鸟类迁徙鸟语花香鸟类知识鸟类掠影5个特色展示区组成。此外，还有听声识鸟互动区域，如果游客鸟类的声音感兴趣，只需要戴上耳机， 按动墙上的按钮就可以听到了想不想去看看@魅力江夏	未
武汉新闻用生命练车！武汉一高楼平台变身驾校在解放大道中山广场顶层7楼平台上有个驾校训练场，驾校训练场设置在大楼顶楼平台上，平台内划有科目二倒车入库侧方停车曲线行驶直角转弯等训练项目的标线，每天都有人在20多米高的平台上高空练车，平台周边水泥护栏仅1.5米高，旁边还有一个小孩舞蹈培训机构。附近居民直呼：这是在用生命在练车，太危险了！而驾校负责人称不会有多大问题。武汉一高楼平台变身驾校，市民：用生命在练车	未
武汉新闻线缆掉落阻挡车流，汉警快骑变身人体撑线杆获赞最帅交警线缆掉落阻挡车流，武昌汉警快骑变身人体撑线杆，支撑线缆近一个小时。25日上午8时许，武昌区交通大队机动中队汉警快骑队员蔡俊陈家顺在辖区巡逻执勤。在瑞安街，蔡俊陈家顺发现路中间有线缆掉落在地面，过往的车辆纷纷变道避让，给路面交通带来安全隐患。两人立即向大队指挥室上报，并在路面疏导通行车辆。车流量逐渐增大，掉落线缆占据车道，影响通行。蔡俊查看发现，在路面上的线缆都有绝缘外层，不会有触电的危险，于是徒手将线缆举过头顶，陈家顺则在一	未
武汉新闻 长江文明馆第五期大河讲堂昨日举行11月24日，英国驻武汉总领事馆与野生救援武汉自然博物馆合作，联合举办地球有你才美丽：停止消费它们的生命野生动物保护分享会暨长江文明馆（武汉自然博物馆）第五期大河讲堂。在活动中，来自野生救援（WildAid）伦敦动物学会中科院武汉水生所以及武汉自然博物馆的专家，与近两百名观众们一起观看了《明星探索之旅》纪录片系列之《江一燕：最后的犀牛》，分享他们在野生动物保护工作中的故事，并与观众共同讨论如何从我做起来打击非法野生动物贸易的行为。主办方表示	未
武汉旅游攻略五天四夜丨人均1500元武汉旅行武汉美食目录 写在前面 住宿行程写在最后作者：古月娜麻依	未
武汉旅游 漫山的红枫  @武汉同城 @武汉身边事 @大武汉那点事 @武汉同城会 @武汉吃喝玩乐@湖北天气  @新浪湖北 @武汉市旅游委 武汉光谷	未
武汉旅游美食攻略，这座孤独的城市，在漫长的历史里回溯，用自然地理和人文价值割裂出一座城市的三重场域，你值得一来！！！！！（作者：极简旅行君）损姐爱旅游	未
武汉昨日首迎“金凤凰”复兴号	未
武汉是一个怎样的城市	未
武汉最古老的7座建筑有了“艺术像”	未
武汉最好吃的地铁站盘点（中）	未
武汉未来三天气温小幅回升	未
武汉本周初雪来袭！最低温-3度，秋裤都准备好了吗（内含中奖名单）	未
武汉正能量11月中国好人榜发布，武汉公交司机李福斌上榜11月30日，中央文明办发布11月中国好人榜，武汉市公交司机李福斌28年默默奉献，热心帮助同事和弱势乘客，入选中国好人榜助人为乐类好人。至此，武汉市中国好人增至87位。49岁的李福斌是武汉市公交集团三公司741/780路班组长，他28年如一日，在完成本职工作的同时，热心帮助弱势乘客。741路沿线有一些残疾人工厂学校和残疾人较为集中的社区。李福斌想出了一个给残疾人找座位的简单方法，制作爱心卡。没多久，这个方法在741路普及	未
武汉求脱团 投稿ID：@斯麻托的一只熊 女，93年，160/52，前端开发，详见长微博(本平台所有征友，未经投稿人同意前，禁止一切抄袭/复制原文作为直发的行为，谢谢配合)	未
武汉汉南：开展公众开放日活动暨专项活动新闻发布会	未
武汉沌口将新添一家五星级酒店，由经开万达广场C5栋写字楼改造而来	未
武汉爆料武汉5天4夜旅游攻略，人均1500搞定！赶紧约上想来武汉的朋友吧！(Via. 古月娜麻依)	未
