杭州:充分发挥谈话函询作用	未
杭州入冬了！明天浙北地区也有机会赏雪哦！明天是大雪节气，而今天杭州也正式入冬了。今天，一股强冷空气东移南下，浙江的气温将大跳水，气温首次跌破0。明后两天，浙西北山区部分有中到大雪明天夜里到后天，浙北部分地区也将有雨夹雪或雪。平地上的小伙伴，或许也有机会看雪了	未
杭州再下一次雪吧！还想打雪仗啊啊啊！	未
杭州出发邂逅一个不一样的目的地航空小镇	未
杭州初雪，美不胜收！！醉美随拍 气象生活	未
杭州到北京不到30分钟！时速4000公里，比飞机还快！杭州或将迎来超级高铁时代！	未
杭州到德清城际铁路设站12座，预计2022年亚运会前建成通车！11月23日，浙江省发改委网站发布了浙江省都市圈城际铁路二期建设规划环境影响报告书公示。根据公示内容，2019年至2024年期间，杭州都市圈宁波都市圈温台都市圈浙中城市群将规划新建9条城际铁路，线路总长526.2km，设车站115座。这其中杭州都市圈新建4条线，分别为杭德（杭州至德清）城际绍兴城际沪嘉（上海至嘉兴）城际沪平（上海至平湖）城际，总长171.5公里，设站38座。重磅！杭州到德清城际铁路设站12座，预计2022年亚运	未
杭州到温州南一动车 顶部闪现火花！	未
杭州十多家旅行社负责人组团来龙，究竟是什么吸引了他们	未
杭州发布残疾人就业创业新政 助残疾人掌握一技之长	未
杭州：叫外卖先看后厨直播 网络餐饮“阳光厨房”正式上线	未
杭州启动修缮显宁寺，藏经楼预计年底对外开放	未
杭州周边游 近期有准备去迪士尼的小可爱吗上海迪士尼一日游最全详解收好喔[米奇爱你]via：旅游去哪儿	未
杭州唯一单价2W地铁上盖住宅，又推神户型撩拨人	未
杭州唯一的少数民族乡！这里的畲味是永远的家区县连线群山环绕，云雾蒸腾梯田散布，秀色如画，莪山畲族乡是杭州地区唯一的少数民族乡。今年也是莪山畲族乡建乡30周年。一起领略30年畲乡变化吧！网页链接	未
杭州商旅陆晓亮：五柄“利剑”破题文旅目的地建设痛点	未
杭州园林签订逾4亿元承包合同	未
